Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val
prerank,Regulation Of Receptor Internalization (GO:0002090),0.6198382611021983,1.4500274034460916,0.002,0.025297940787577307,1.0
prerank,Positive Regulation Of Lamellipodium Assembly (GO:0010592),0.6367177789227383,1.4498796656055788,0.004012036108324975,0.025302615337911255,1.0
prerank,Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),0.6088765673140101,1.4487254741133684,0.001,0.02568605175241128,1.0
prerank,Protein Localization To Nucleus (GO:0034504),0.5818116634819701,1.4484505219907882,0.0,0.025719293880549925,1.0
prerank,Regulation Of Vasculature Development (GO:1901342),0.6372677198028858,1.4471408454510704,0.004,0.02572112842777969,1.0
prerank,Regulation Of Catecholamine Secretion (GO:0050433),0.6357696648890183,1.4482262439707547,0.006012024048096192,0.02572368682408346,1.0
prerank,Negative Regulation Of Amide Metabolic Process (GO:0034249),0.5837042260992921,1.4477286405587138,0.0,0.02573408647373593,1.0
prerank,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),0.6094215042133179,1.4478957623912545,0.002,0.025750271818396737,1.0
prerank,Regulation Of Protein Phosphorylation (GO:0001932),0.564290648321781,1.4471692985561837,0.0,0.02575788164704821,1.0
prerank,Protein Localization To Cell Junction (GO:1902414),0.6443872458940235,1.4480008497200034,0.009009009009009009,0.025758406062674044,1.0
prerank,Negative Regulation Of Protein Localization (GO:1903828),0.6099639991155942,1.448243656691777,0.003,0.025759294585293042,1.0
prerank,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),0.6181961943919086,1.4477452302738971,0.002,0.025771175399731915,1.0
prerank,Response To Insulin (GO:0032868),0.5916536026895635,1.447193322865093,0.0,0.02578967473844973,1.0
prerank,Regulation Of Telomere Capping (GO:1904353),0.6461503514726623,1.4468195949728808,0.007007007007007007,0.025814346610467637,1.0
prerank,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),0.5804526087557114,1.4472324988702407,0.0,0.025819878003404365,1.0
prerank,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),0.5937796903050888,1.4466285674104515,0.0,0.02582812682600679,1.0
prerank,Cellular Response To Catecholamine Stimulus (GO:0071870),0.6552685054403654,1.4472842980551948,0.012072434607645875,0.025841680650552538,1.0
prerank,Positive Regulation Of Fibroblast Proliferation (GO:0048146),0.6338220120151844,1.4463196966527225,0.01001001001001001,0.02586707065325896,1.0
prerank,Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971),0.6467787990473568,1.4452882557053799,0.011033099297893681,0.025888732520553542,1.0
prerank,Glial Cell Differentiation (GO:0010001),0.6206542270140258,1.4453873415213654,0.003,0.02589519242985601,1.0
prerank,Negative Regulation Of Transport (GO:0051051),0.6115848669137862,1.4453975806800443,0.003,0.02593495150557949,1.0
prerank,Negative Regulation Of Biomineral Tissue Development (GO:0070168),0.6485093391095766,1.4450880662392311,0.008016032064128256,0.025938585052408914,1.0
prerank,Positive Regulation Of Phosphorylation (GO:0042327),0.5665693587862839,1.4459996505242954,0.0,0.025944474167467486,1.0
prerank,Positive Regulation Of Cell Differentiation (GO:0045597),0.5662830634550425,1.4457010502519623,0.0,0.02594967603948461,1.0
prerank,Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068),0.5918354369827697,1.445462931913629,0.0,0.025951509919154885,1.0
prerank,Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261),0.6321756813779378,1.445809886365816,0.005005005005005005,0.025956292134826347,1.0
prerank,Circulatory System Development (GO:0072359),0.5780525138121659,1.4455011329758602,0.0,0.025979809692575524,1.0
prerank,Regulation Of Cellular Localization (GO:0060341),0.5976264446634565,1.44391885083349,0.0,0.026076891675508387,1.0
prerank,Epithelial Cell Migration (GO:0010631),0.6111628665709018,1.4439596660579062,0.002,0.026103290611592615,1.0
prerank,Regulation Of Cellular Component Size (GO:0032535),0.6125319807789805,1.4442349589377539,0.001,0.026106926333540087,1.0
prerank,Response To Reactive Oxygen Species (GO:0000302),0.5971905396696785,1.4432927715354658,0.0,0.026112037404851,1.0
prerank,ERK1 And ERK2 Cascade (GO:0070371),0.6425971360519106,1.4443369628501852,0.009,0.026121954434221897,1.0
prerank,Positive Regulation Of Protein Modification Process (GO:0031401),0.5674063563317212,1.4433914928911444,0.0,0.02612687802388111,1.0
prerank,Negative Regulation Of Interleukin-2 Production (GO:0032703),0.6486524872567568,1.4444193014804845,0.007007007007007007,0.026127114919104095,1.0
prerank,"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)",0.6406128023790929,1.443992436470896,0.005,0.02613800002082203,1.0
prerank,Positive Regulation Of Protein Polymerization (GO:0032273),0.5978997650725293,1.4435579661850533,0.0,0.026141998964676606,1.0
prerank,RNA Stabilization (GO:0043489),0.6250318057608572,1.4434307630520982,0.002,0.026158080177720804,1.0
prerank,Regulation Of Protein Localization To Cell Periphery (GO:1904375),0.6519673712499692,1.4435638876920178,0.0160481444332999,0.026181511257712013,1.0
prerank,mRNA Transcription (GO:0009299),0.611998019036316,1.4428873058133287,0.001,0.026213780080041854,1.0
prerank,Mammary Gland Development (GO:0030879),0.6490913732467548,1.4426776372593337,0.007028112449799197,0.02622637880910445,1.0
prerank,Regulation Of Translation (GO:0006417),0.5685663870969174,1.4429034339566837,0.0,0.026251464817379482,1.0
prerank,Cellular Response To Calcium Ion (GO:0071277),0.5936541408403341,1.441908208905789,0.0,0.026466722208449586,1.0
prerank,Lamellipodium Assembly (GO:0030032),0.6320280378736822,1.4412174764345376,0.01002004008016032,0.02661398716108352,1.0
prerank,Regulation Of Sodium Ion Transport (GO:0002028),0.6210266980114542,1.4412236790476054,0.001,0.02664879234201907,1.0
prerank,Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),0.6273709539609262,1.4412658406377366,0.004,0.026675645330312307,1.0
prerank,Vasodilation (GO:0042311),0.6672389401616959,1.4392059179591374,0.018163471241170535,0.027243854585462902,1.0
prerank,Regulation Of Smooth Muscle Contraction (GO:0006940),0.6475905112198763,1.4394014371358719,0.008040201005025126,0.02725423538400674,1.0
prerank,Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098),0.6167447524147328,1.4395451978103015,0.001,0.027269498213167338,1.0
prerank,Cell-Substrate Junction Assembly (GO:0007044),0.6339873410995162,1.4392208064486365,0.008,0.02727938794773983,1.0
prerank,Negative Regulation Of BMP Signaling Pathway (GO:0030514),0.605084632298302,1.4394381822276507,0.001,0.02728348905346798,1.0
prerank,"Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic (GO:0000291)",0.6625624423103638,1.4389408302832862,0.014112903225806451,0.027319898681666944,1.0
prerank,Protein Acetylation (GO:0006473),0.6265433798760079,1.4386708221896567,0.004,0.027384572275625272,1.0
prerank,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),0.5777939768978635,1.4385823531295894,0.0,0.027388723460585615,1.0
prerank,Negative Regulation Of Developmental Growth (GO:0048640),0.626493172706133,1.4382314323714749,0.004,0.027458694908561797,1.0
prerank,Neuron Apoptotic Process (GO:0051402),0.6518346060112848,1.438273423206908,0.011055276381909548,0.027475269865119955,1.0
prerank,Positive Regulation Of Protein Localization (GO:1903829),0.5843036303142467,1.4379277110081723,0.0,0.027552756171773957,1.0
prerank,Oxidative Phosphorylation (GO:0006119),0.599891676879927,1.4373909331170658,0.001,0.027666499560591556,1.0
prerank,Positive Regulation Of Bone Mineralization (GO:0030501),0.6203465928593892,1.43743734892263,0.002,0.02768644694667072,1.0
prerank,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),0.5889253106166235,1.437182414618203,0.0,0.02769528012982294,1.0
prerank,Mesenchymal Cell Differentiation (GO:0048762),0.600878903205005,1.4374607635969585,0.001,0.027714343645955354,1.0
prerank,Cellular Response To Salt (GO:1902075),0.5782880210807949,1.4367288046926936,0.0,0.027811744242350146,1.0
prerank,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),0.5704695979464465,1.436585062417402,0.0,0.0278386424958065,1.0
prerank,Regulation Of Cell Adhesion (GO:0030155),0.5740961307916647,1.4362487965907575,0.0,0.027884386960096996,1.0
prerank,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),0.5679788975998057,1.4363420205426374,0.0,0.027892019031783875,1.0
prerank,Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),0.6271750931680683,1.4348155772826356,0.003,0.027923261664670553,1.0
prerank,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),0.5625331104925042,1.4351834316774958,0.0,0.02792444672053553,1.0
prerank,Positive Regulation Of Monooxygenase Activity (GO:0032770),0.6308697894119628,1.4350336884082096,0.008008008008008008,0.027935315141242464,1.0
prerank,Protein Localization To Plasma Membrane (GO:0072659),0.5744533994504749,1.4348765215038262,0.0,0.027940015290965504,1.0
prerank,Positive Regulation Of Monoatomic Ion Transport (GO:0043270),0.6087632050739348,1.4359857844390156,0.001,0.02796400555181287,1.0
prerank,Positive Regulation Of Immunoglobulin Production (GO:0002639),0.6255753782947044,1.4351886668863105,0.004,0.02796439195751626,1.0
prerank,Regulation Of Stress-Activated MAPK Cascade (GO:0032872),0.6016536539408023,1.4353427102067862,0.002,0.027996739709161212,1.0
prerank,Negative Regulation Of Cell Adhesion (GO:0007162),0.5927859999490865,1.4352034772125954,0.0,0.02800600368282104,1.0
prerank,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),0.5848647725467327,1.43535675851787,0.0,0.02803233842419071,1.0
prerank,Positive Regulation Of Neuron Projection Development (GO:0010976),0.580515551107305,1.434286009626693,0.0,0.028045632130676,1.0
prerank,Regulation Of Nervous System Process (GO:0031644),0.653995194488265,1.4354662152069546,0.014042126379137413,0.028052543740506787,1.0
prerank,mRNA Processing (GO:0006397),0.5649242177881443,1.435522808173057,0.0,0.028077470163209037,1.0
prerank,Facultative Heterochromatin Formation (GO:0140718),0.6695787762429363,1.4340463305639306,0.023162134944612285,0.028082147456576053,1.0
prerank,Positive Regulation Of Cell Motility (GO:2000147),0.5649872322231916,1.4342948791727903,0.0,0.028085457274728956,1.0
prerank,Mesoderm Formation (GO:0001707),0.6451965592207359,1.4355687184137964,0.01701701701701702,0.028088477312513484,1.0
prerank,Regulation Of Receptor-Mediated Endocytosis (GO:0048259),0.6113032138165869,1.4337991827955274,0.002,0.02809253548783471,1.0
prerank,Outflow Tract Septum Morphogenesis (GO:0003148),0.6355390624115309,1.4338332521254453,0.01503006012024048,0.02811855162471081,1.0
prerank,Negative Regulation Of Peptide Hormone Secretion (GO:0090278),0.6563550732969887,1.4335388732363308,0.02320887991927346,0.028166749447521826,1.0
prerank,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",0.566307734686814,1.4329611652703624,0.0,0.02822154899843148,1.0
prerank,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),0.6285002118903767,1.432847462475795,0.006,0.02823025117560361,1.0
prerank,Positive Regulation Of Cellular Component Organization (GO:0051130),0.5762167981290486,1.4331953877257404,0.0,0.028231296956065053,1.0
prerank,Response To Calcium Ion (GO:0051592),0.577981733585909,1.433283233323621,0.0,0.028234677946967338,1.0
prerank,Negative Regulation Of Protein Metabolic Process (GO:0051248),0.5680875616521343,1.4330168112706776,0.0,0.02825058465305117,1.0
prerank,Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057),0.6608722181514876,1.4323216073189684,0.01609657947686117,0.028285757297311385,1.0
prerank,Negative Regulation Of Cell Population Proliferation (GO:0008285),0.5552190108716719,1.4325893602901536,0.0,0.028297573443131368,1.0
prerank,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),0.5673065342710215,1.4323812191192749,0.0,0.028298179903153784,1.0
prerank,Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),0.6060470749953024,1.432004197588901,0.003003003003003003,0.028326694577978807,1.0
prerank,Negative Regulation Of Cytoskeleton Organization (GO:0051494),0.6295963294650947,1.4323998914953737,0.008008008008008008,0.028334663693038272,1.0
prerank,Lamellipodium Organization (GO:0097581),0.6199082291249961,1.4320981982108874,0.007,0.02834810979343124,1.0
prerank,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),0.588104436880034,1.4318579743181366,0.001,0.02835899413598639,1.0
prerank,Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443),0.6323756921616538,1.4316445365314583,0.004004004004004004,0.028407566513107402,1.0
prerank,Regulation Of Dendritic Spine Morphogenesis (GO:0061001),0.6252621599662946,1.430978039838163,0.004004004004004004,0.028646186560553066,1.0
prerank,Regulation Of Hydrolase Activity (GO:0051336),0.5903176069831502,1.430824746317834,0.0,0.028664515293194498,1.0
prerank,Stress-Activated Protein Kinase Signaling Cascade (GO:0031098),0.6475155182230905,1.430443742439644,0.014028056112224449,0.028750937455014742,1.0
prerank,Cytoplasmic Translational Initiation (GO:0002183),0.6289200152630382,1.4302600453034904,0.008,0.028797163342805084,1.0
prerank,Negative Regulation Of Phosphoprotein Phosphatase Activity (GO:0032515),0.6434794447244564,1.4301481900650455,0.020080321285140562,0.028797462695091366,1.0
prerank,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),0.6147019045037793,1.4293378112615645,0.002,0.028998352095465394,1.0
prerank,Heart Morphogenesis (GO:0003007),0.5993456841004641,1.4292161683943745,0.001,0.02900423657867898,1.0
prerank,Regulation Of Interleukin-2 Production (GO:0032663),0.6002826325074537,1.429412022266331,0.002,0.02901604893141687,1.0
prerank,Cytoskeleton-Dependent Cytokinesis (GO:0061640),0.5880550346412129,1.4290431909101526,0.0,0.029032130078682432,1.0
prerank,Regulation Of Heart Contraction (GO:0008016),0.5861548026587021,1.4288494032352075,0.0,0.029065806846779833,1.0
prerank,Positive Regulation Of Osteoblast Differentiation (GO:0045669),0.6115034529239827,1.4283483965948196,0.001,0.0292205837411511,1.0
prerank,Mitotic Cytokinesis (GO:0000281),0.5925434449873932,1.4284493928926485,0.0,0.029225299320624887,1.0
prerank,Regulation Of Stem Cell Proliferation (GO:0072091),0.6584117033184745,1.4280296472980203,0.019076305220883535,0.029260756209197072,1.0
prerank,Positive Regulation Of Angiogenesis (GO:0045766),0.5712963592365843,1.428113443870293,0.0,0.02927427573767703,1.0
prerank,Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892),0.6575128708444545,1.4277128725447195,0.019076305220883535,0.02931813687149896,1.0
prerank,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),0.6603665360526693,1.4277871858022673,0.03125,0.02934188973233044,1.0
prerank,Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862),0.5968220292311499,1.4274394341224768,0.001,0.02941056256295105,1.0
prerank,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),0.6203533620934236,1.4273211658003606,0.01,0.02941141655749843,1.0
prerank,Sprouting Angiogenesis (GO:0002040),0.5994625615096025,1.4267175742246347,0.001,0.02955970601881385,1.0
prerank,Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357),0.6292627510359015,1.4267482098910549,0.01001001001001001,0.029592306811152963,1.0
prerank,Cardiac Ventricle Development (GO:0003231),0.6475126730906398,1.4263032357273282,0.021148036253776436,0.02963435338215881,1.0
prerank,Regulation Of Synapse Organization (GO:0050807),0.6299398204261306,1.4267555986778226,0.006006006006006006,0.029635132146624964,1.0
prerank,Positive Regulation Of RNA Splicing (GO:0033120),0.6121546127982813,1.426000868317949,0.003,0.029658357448439022,1.0
prerank,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),0.610591159066309,1.4263426468604472,0.007007007007007007,0.029662645044668822,1.0
prerank,Positive Regulation Of Histone Methylation (GO:0031062),0.652710877959268,1.426029567817988,0.014042126379137413,0.02969091262046243,1.0
prerank,Negative Regulation Of Insulin Secretion (GO:0046676),0.6541764093911459,1.425330831288088,0.02112676056338028,0.02986944709525184,1.0
prerank,Regulation Of Microtubule Polymerization (GO:0031113),0.6067445583678832,1.4250761294319232,0.005,0.029902676530239366,1.0
prerank,Regulation Of Sprouting Angiogenesis (GO:1903670),0.6112729326275055,1.4251059188029602,0.009,0.029934010900554205,1.0
prerank,Cellular Respiration (GO:0045333),0.5795984000253881,1.4245700501927023,0.0,0.029941580516037927,1.0
prerank,Macrophage Activation (GO:0042116),0.6160577132745673,1.4246419043109007,0.003,0.029947187539587687,1.0
prerank,Telomere Maintenance Via Telomere Lengthening (GO:0010833),0.6282235496589561,1.4246538512316098,0.011,0.029989847350897637,1.0
prerank,Stress-Activated MAPK Cascade (GO:0051403),0.6067425251081312,1.424313310830594,0.001,0.02999981880064145,1.0
prerank,Actin Filament Organization (GO:0007015),0.5673402952555558,1.4247268752589795,0.0,0.030005524900270666,1.0
prerank,Positive Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045745),0.6461032168208006,1.423299848755354,0.02414486921529175,0.030286540232681472,1.0
prerank,Regulation Of Epithelial Cell Differentiation (GO:0030856),0.6630672608052434,1.4231902143856896,0.02014098690835851,0.03029459840239669,1.0
prerank,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),0.6264556790603986,1.4233060804778563,0.01001001001001001,0.030327963919064303,1.0
prerank,Regulation Of DNA Biosynthetic Process (GO:2000278),0.6134766962188068,1.4233324036828774,0.002,0.030358173576683103,1.0
prerank,Regulation Of Actin Cytoskeleton Organization (GO:0032956),0.5787523726263533,1.4229204449393862,0.0,0.03036038000312803,1.0
prerank,Nervous System Development (GO:0007399),0.5492757765124194,1.4225978639150103,0.0,0.030462544557107035,1.0
prerank,Potassium Ion Homeostasis (GO:0055075),0.6360447300131633,1.422195210644721,0.015015015015015015,0.030464151660399626,1.0
prerank,Positive Regulation Of Glucose Transmembrane Transport (GO:0010828),0.619804401623367,1.4222740210428497,0.007,0.030473205297122156,1.0
prerank,Negative Regulation Of Multicellular Organismal Process (GO:0051241),0.5583739696214839,1.422310832034722,0.0,0.030499114522615653,1.0
prerank,In Utero Embryonic Development (GO:0001701),0.6208807769888373,1.4223471520309034,0.011011011011011011,0.030530714470428075,1.0
prerank,Synapse Organization (GO:0050808),0.5675583347136245,1.4218501696694326,0.0,0.03056964776110056,1.0
prerank,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),0.5775937379670854,1.4216386937580499,0.0,0.030645561064923034,1.0
prerank,Pharyngeal System Development (GO:0060037),0.6649397104419826,1.4212854246635513,0.030425963488843813,0.030659537038155552,1.0
prerank,Cardiac Conduction System Development (GO:0003161),0.631395869354346,1.4214768059833254,0.014028056112224449,0.030669731188900897,1.0
prerank,Positive Regulation Of Cell Cycle Process (GO:0090068),0.5674429817645561,1.4210632187755252,0.0,0.030674329962040905,1.0
prerank,Osteoclast Differentiation (GO:0030316),0.6314531956079334,1.421348024429546,0.009009009009009009,0.03068409839498153,1.0
prerank,"mRNA Splicing, Via Spliceosome (GO:0000398)",0.5594100418083845,1.4211558571367633,0.0,0.03068497416298619,1.0
prerank,Positive Regulation Of Biomineral Tissue Development (GO:0070169),0.6060592803086295,1.420678151120329,0.001,0.030817241249289626,1.0
prerank,Blood Vessel Endothelial Cell Migration (GO:0043534),0.6309245065637791,1.4204959456762687,0.01901901901901902,0.030847879976681675,1.0
prerank,Nuclear Export (GO:0051168),0.5973313766092363,1.4197917921058538,0.001,0.031110156921768637,1.0
prerank,Vesicle Docking (GO:0048278),0.6403018064023495,1.4196636810686476,0.022066198595787363,0.03112377895405391,1.0
prerank,Positive Regulation Of Chromosome Segregation (GO:0051984),0.6463496610891258,1.4192419346207443,0.023023023023023025,0.031195970697950975,1.0
prerank,Neurotrophin Signaling Pathway (GO:0038179),0.6604819358203264,1.4191374638047471,0.03441295546558704,0.031202551262146612,1.0
prerank,Positive Regulation Of MAP Kinase Activity (GO:0043406),0.5776434548857211,1.41928971678072,0.0,0.031227833361436936,1.0
prerank,Response To Organic Cyclic Compound (GO:0014070),0.5903668424945258,1.419337976081794,0.001,0.031248779620035416,1.0
prerank,Regulation Of Glucose Import (GO:0046324),0.6144329484487441,1.418375209899222,0.008,0.03146355824964676,1.0
prerank,Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035),0.6166381315343029,1.418042875265969,0.006,0.03152641258135621,1.0
prerank,Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),0.5751492919423572,1.4180958491542406,0.0,0.03153942698772355,1.0
prerank,Cellular Response To Light Stimulus (GO:0071482),0.5835066066251973,1.4178414919443674,0.001,0.03157474116819556,1.0
prerank,Protein-Containing Complex Organization (GO:0043933),0.5679362624036507,1.4176189552609015,0.0,0.031617496104676034,1.0
prerank,Regulation Of Intracellular Signal Transduction (GO:1902531),0.5528006146097852,1.4174315269883133,0.0,0.03165877617181822,1.0
prerank,Heterochromatin Formation (GO:0031507),0.6188150932556595,1.4171873737795122,0.014,0.03171894003177725,1.0
prerank,Histone mRNA Metabolic Process (GO:0008334),0.6369963075194097,1.4169620565075107,0.019076305220883535,0.03175861576555711,1.0
prerank,Positive Regulation Of Cell Adhesion (GO:0045785),0.5761276162608363,1.4167657244117566,0.0,0.03179953729431998,1.0
prerank,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",0.5959865573233069,1.4163922906296993,0.003,0.03181786711879353,1.0
prerank,Regulation Of Dopamine Secretion (GO:0014059),0.6334033307359596,1.4164448058312444,0.024072216649949848,0.03183246630092355,1.0
prerank,"Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)",0.6305786527034227,1.4162672350250602,0.011011011011011011,0.031838300293762854,1.0
prerank,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),0.5666698703515904,1.4164759231610076,0.0,0.031864672401762405,1.0
prerank,Neuromuscular Junction Development (GO:0007528),0.6248599407791664,1.4160088838233904,0.014,0.03193125874761822,1.0
prerank,Regulation Of Neurotransmitter Transport (GO:0051588),0.630057501484205,1.4155898658337531,0.01603206412825651,0.03209510815848491,1.0
prerank,Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),0.6307547837429399,1.4151908225794956,0.018018018018018018,0.03221696358599716,1.0
prerank,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),0.5723679330723825,1.4148357805622003,0.0,0.03232376728069113,1.0
prerank,Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815),0.6108088492226316,1.4146861714576309,0.005005005005005005,0.03235809332668117,1.0
prerank,Positive Regulation Of Kinase Activity (GO:0033674),0.5709732253621544,1.4140210046293074,0.0,0.03263798711172589,1.0
prerank,Regulation Of Cardiac Muscle Cell Contraction (GO:0086004),0.622206708162821,1.413869658596701,0.011011011011011011,0.03264913613205809,1.0
prerank,Neural Tube Development (GO:0021915),0.6464314877583883,1.4137631960559554,0.025176233635448138,0.03264960306221608,1.0
prerank,Artery Development (GO:0060840),0.6346460561572308,1.4132450653791315,0.013026052104208416,0.03274284859031599,1.0
prerank,Positive Regulation Of Cholesterol Transport (GO:0032376),0.6178033541091662,1.4133856634686301,0.008,0.03275677426014263,1.0
prerank,Protein Kinase B Signaling (GO:0043491),0.622087226328392,1.4132919093487575,0.015045135406218655,0.032758422828286636,1.0
prerank,Cellular Response To Hexose Stimulus (GO:0071331),0.6256765201853177,1.4128847830933706,0.009,0.032768931362758706,1.0
prerank,Calcium-Mediated Signaling (GO:0019722),0.5799099151718661,1.4134439364100937,0.0,0.03277506799554121,1.0
prerank,RNA-templated DNA Biosynthetic Process (GO:0006278),0.6412324683949184,1.4129681984011488,0.020100502512562814,0.03277787335536399,1.0
prerank,Telomere Maintenance Via Telomerase (GO:0007004),0.6412324683949184,1.4129681984011488,0.020100502512562814,0.03277787335536399,1.0
prerank,Regulation Of mRNA Processing (GO:0050684),0.606691438895735,1.4127861643819342,0.002,0.03277845814410007,1.0
prerank,Negative Regulation Of Catabolic Process (GO:0009895),0.5798820365776483,1.4120170855163032,0.001,0.033005049992831687,1.0
prerank,Wound Healing (GO:0042060),0.5770214603925697,1.4120337516364043,0.0,0.03304316441353174,1.0
prerank,Nucleocytoplasmic Transport (GO:0006913),0.5946085034787584,1.4121132406369639,0.004,0.03304322147107494,1.0
prerank,Positive Regulation Of Cell Junction Assembly (GO:1901890),0.580049617167676,1.4117708887093379,0.001,0.033074505340890674,1.0
prerank,Protein Dephosphorylation (GO:0006470),0.564723219675905,1.4113826916001186,0.0,0.03323147467406134,1.0
prerank,Branching Morphogenesis Of An Epithelial Tube (GO:0048754),0.5952743443391828,1.4111684906107553,0.001,0.03329130218800594,1.0
prerank,Negative Regulation Of DNA Binding (GO:0043392),0.6227198369349777,1.4108206586429912,0.017,0.03340580345037484,1.0
prerank,Positive Regulation Of Catabolic Process (GO:0009896),0.5729695831332492,1.409943231949031,0.0,0.03372115049040852,1.0
prerank,NIK/NF-kappaB Signaling (GO:0038061),0.610220730470851,1.4099969653019329,0.011,0.0337416475689092,1.0
prerank,Negative Regulation Of Phosphate Metabolic Process (GO:0045936),0.6332908196934854,1.4093191293824578,0.01507537688442211,0.033950380114744126,1.0
prerank,Regulation Of Nervous System Development (GO:0051960),0.5926477519204265,1.4090410646845435,0.001,0.03398941856850885,1.0
prerank,Regulation Of Angiogenesis (GO:0045765),0.5545032089931808,1.4090919960817418,0.0,0.03401408026872728,1.0
prerank,Cellular Response To Hydrogen Peroxide (GO:0070301),0.6047636023404722,1.4087792488603348,0.009,0.03407880970751622,1.0
prerank,Negative Regulation Of Gene Expression (GO:0010629),0.5483545165654622,1.408541342359072,0.0,0.034155033030381005,1.0
prerank,Heart Looping (GO:0001947),0.6029289197843827,1.4082377212180106,0.002,0.03415958749000874,1.0
prerank,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),0.5804629016224266,1.4079965683990001,0.0,0.03416174739003635,1.0
prerank,Regulation Of G0 To G1 Transition (GO:0070316),0.6051445618199984,1.4082945680391317,0.006,0.034173987136988764,1.0
prerank,Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884),0.6094886585474746,1.4080181101888598,0.008,0.03420185262235291,1.0
prerank,Negative Regulation Of Protein Secretion (GO:0050709),0.6010047121972742,1.4083493704683578,0.002,0.03420521975654532,1.0
prerank,Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),0.6552151566975788,1.4074441419759534,0.027245206861755803,0.03428569034981001,1.0
prerank,Regulation Of Fibroblast Proliferation (GO:0048145),0.5909117616747206,1.4075500800343967,0.003,0.0342963268676396,1.0
prerank,Activation Of Protein Kinase B Activity (GO:0032148),0.6204018195238516,1.4069826362375013,0.011,0.03442306574145213,1.0
prerank,Regulation Of Lipid Storage (GO:0010883),0.624661891101313,1.407066010799395,0.01812688821752266,0.034424888103885866,1.0
prerank,Chondrocyte Differentiation (GO:0002062),0.6129296049366982,1.4068818943137387,0.004,0.034439127874759355,1.0
prerank,Positive Regulation Of Macrophage Migration (GO:1905523),0.6431428085741497,1.40676638136245,0.024096385542168676,0.03444494501323649,1.0
prerank,Negative Regulation Of RNA Splicing (GO:0033119),0.6414216626379681,1.4061506100299892,0.02208835341365462,0.03468896245266528,1.0
prerank,Proteasomal Protein Catabolic Process (GO:0010498),0.5497034477436605,1.4054407752045472,0.0,0.0348426285867526,1.0
prerank,Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),0.6057395849653999,1.4054652411769708,0.006,0.03486527164673532,1.0
prerank,Neuron Fate Commitment (GO:0048663),0.6470327181682773,1.4051770403161163,0.02416918429003021,0.034872102899152706,1.0
